latitude; longitude; gravity; height; topo
17.80000;195.10000;978505.59491;0.00000;-5513.33040
17.70000;195.10000;978508.41090;0.00000;-5475.24661
17.60000;195.10000;978504.51354;0.00000;-5498.78406
17.50000;195.10000;978496.87758;0.00000;-5491.70349
17.40000;195.10000;978493.16387;0.00000;-5462.60764
17.30000;195.10000;978488.22494;0.00000;-5336.36710
17.20000;195.10000;978485.77095;0.00000;-5347.76418
17.10000;195.10000;978478.95546;0.00000;-5464.26820
17.00000;195.10000;978471.28696;0.00000;-5493.98167
16.90000;195.10000;978463.21962;0.00000;-5612.52487
16.80000;195.10000;978456.84847;0.00000;-5549.74615
16.70000;195.10000;978451.52653;0.00000;-5630.59001
16.60000;195.10000;978447.58155;0.00000;-5178.78622
16.50000;195.10000;978461.98236;0.00000;-5152.82301
16.40000;195.10000;978453.78797;0.00000;-5353.24033
16.30000;195.10000;978440.53994;0.00000;-5474.26736
16.20000;195.10000;978435.73908;0.00000;-5416.54297
16.10000;195.10000;978433.84043;0.00000;-5340.76558
16.00000;195.10000;978432.56528;0.00000;-5350.57098
15.90000;195.10000;978434.99712;0.00000;-5173.31792
15.80000;195.10000;978427.20153;0.00000;-5418.86288
15.70000;195.10000;978422.65490;0.00000;-5347.38496
15.60000;195.10000;978414.58625;0.00000;-5419.11192
15.50000;195.10000;978415.98318;0.00000;-5253.18368
15.40000;195.10000;978409.44275;0.00000;-5302.75664
15.30000;195.10000;978402.10347;0.00000;-5429.04551
15.20000;195.10000;978395.81375;0.00000;-5400.27805
15.10000;195.10000;978394.17742;0.00000;-5239.94824
15.00000;195.10000;978385.71889;0.00000;-5479.18804
14.90000;195.10000;978378.18869;0.00000;-5514.79336
14.80000;195.10000;978374.03026;0.00000;-5479.84663
14.70000;195.10000;978368.27137;0.00000;-5569.00122
14.60000;195.10000;978362.13218;0.00000;-5498.60781
14.50000;195.10000;978360.91322;0.00000;-5511.40100
14.40000;195.10000;978354.60694;0.00000;-5268.53996
14.30000;195.10000;978352.62529;0.00000;-5163.01288
14.20000;195.10000;978344.48455;0.00000;-5408.31728
14.10000;195.10000;978338.54359;0.00000;-5456.25217
14.00000;195.10000;978332.93431;0.00000;-5484.32021
13.90000;195.10000;978323.23388;0.00000;-5536.59629
13.80000;195.10000;978316.92169;0.00000;-5600.33355
13.70000;195.10000;978311.15661;0.00000;-5539.25752
13.60000;195.10000;978308.49105;0.00000;-5503.58895
13.50000;195.10000;978306.44562;0.00000;-5538.62283
13.40000;195.10000;978300.63441;0.00000;-5423.35536
13.30000;195.10000;978299.24357;0.00000;-5373.97399
13.20000;195.10000;978301.79618;0.00000;-5407.47627
13.10000;195.10000;978315.95919;0.00000;-4555.21075
13.00000;195.10000;978352.16539;0.00000;-3024.05005
28.00000;195.20000;979186.47988;0.00000;-5113.72837
27.90000;195.20000;979165.07248;0.00000;-5270.08704
27.80000;195.20000;979158.51423;0.00000;-5065.14323
