latitude; longitude; gravity; height; topo
30.80000;126.40000;979402.07023;0.00000;-72.23676
30.60000;126.40000;979382.35699;0.00000;-79.58350
30.40000;126.40000;979365.97505;0.00000;-91.50531
30.20000;126.40000;979353.85387;0.00000;-99.29247
30.00000;126.40000;979346.68344;0.00000;-79.78376
29.80000;126.40000;979330.61206;0.00000;-96.20359
29.60000;126.40000;979322.70648;0.00000;-109.72725
29.40000;126.40000;979302.85322;0.00000;-112.78643
29.20000;126.40000;979290.65447;0.00000;-105.17623
29.00000;126.40000;979265.63240;0.00000;-98.94330
28.80000;126.40000;979259.41020;0.00000;-116.51364
28.60000;126.40000;979259.21146;0.00000;-139.55365
28.40000;126.40000;979252.43197;0.00000;-124.38101
28.20000;126.40000;979227.59125;0.00000;-118.65158
28.00000;126.40000;979221.75571;0.00000;-130.06572
27.80000;126.40000;979178.19654;0.00000;-1028.13788
27.60000;126.40000;979160.87577;0.00000;-1300.34481
27.40000;126.40000;979146.91705;0.00000;-1468.72924
27.20000;126.40000;979143.63253;0.00000;-1526.79104
27.00000;126.40000;979125.05787;0.00000;-1669.60555
45.00000;126.60000;980576.11326;173.00000;192.97470
44.80000;126.60000;980555.21637;197.00000;200.00774
44.60000;126.60000;980545.55445;179.00000;190.78449
44.40000;126.60000;980517.93273;197.00000;192.00360
44.20000;126.60000;980482.80156;230.00000;236.76736
44.00000;126.60000;980460.52538;218.00000;223.22337
43.80000;126.60000;980448.29306;219.00000;222.99644
43.60000;126.60000;980354.37356;531.00000;469.02772
43.40000;126.60000;980217.95528;992.00000;729.94600
43.20000;126.60000;980354.73786;387.00000;360.51181
43.00000;126.60000;980350.39548;311.00000;348.13809
42.80000;126.60000;980325.02846;348.00000;386.57825
42.60000;126.60000;980255.57946;592.00000;560.71927
42.40000;126.60000;980228.94791;639.00000;712.69376
42.20000;126.60000;980114.84862;999.00000;914.03418
42.00000;126.60000;980191.01815;582.00000;601.77954
41.80000;126.60000;980134.38710;843.00000;959.00155
41.60000;126.60000;980171.39384;512.00000;483.98054
41.40000;126.60000;980170.58764;448.00000;528.39447
41.20000;126.60000;980026.83011;897.00000;754.57162
41.00000;126.60000;980092.69773;485.00000;357.00710
40.80000;126.60000;980105.04298;440.00000;600.28135
40.60000;126.60000;979987.77428;835.00000;830.42101
40.40000;126.60000;980007.20804;751.00000;889.07240
40.20000;126.60000;980033.29837;548.00000;736.56593
40.00000;126.60000;979923.87096;899.00000;794.10614
39.80000;126.60000;980003.43076;575.00000;468.35557
39.60000;126.60000;980047.37427;408.00000;427.25841
39.40000;126.60000;979978.85383;586.00000;493.26103
