latitude; longitude; gravity; height; topo
57,60000;250,40000;981535,99542;540,00000;539,96980
57,40000;250,40000;981515,63062;567,00000;549,06068
57,20000;250,40000;981515,76621;524,00000;559,60374
57,00000;250,40000;981499,40076;505,00000;526,54572
56,80000;250,40000;981479,11534;507,00000;487,45065
56,60000;250,40000;981460,28672;489,00000;476,54558
56,40000;250,40000;981446,33157;464,00000;456,85606
56,20000;250,40000;981428,08164;474,00000;476,00000
56,00000;250,40000;981398,47461;552,00000;571,91588
55,80000;250,40000;981397,47274;503,00000;510,93417
55,60000;250,40000;981352,88088;637,00000;644,77459
55,40000;250,40000;981338,87071;642,00000;660,43302
55,20000;250,40000;981321,16347;638,00000;632,46526
55,00000;250,40000;981314,33839;596,00000;591,50725
54,80000;250,40000;981306,98895;595,00000;594,93543
54,60000;250,40000;981283,75438;641,00000;646,88938
54,40000;250,40000;981282,48460;533,00000;528,84401
54,20000;250,40000;981250,09359;556,00000;547,06345
54,00000;250,40000;981215,37840;624,00000;607,73455
53,80000;250,40000;981199,09463;636,00000;623,88342
53,60000;250,40000;981189,82340;625,00000;586,07067
53,40000;250,40000;981172,56231;598,00000;561,95910
53,20000;250,40000;981150,47131;633,00000;621,44648
53,00000;250,40000;981140,05749;641,00000;625,04984
52,80000;250,40000;981125,35912;660,00000;653,72627
52,60000;250,40000;981117,58342;609,00000;613,16740
52,40000;250,40000;981085,85962;674,00000;668,24112
52,20000;250,40000;981073,58281;692,00000;702,80655
52,00000;250,40000;981038,03099;743,00000;724,01704
51,80000;250,40000;981026,54381;716,00000;708,62708
51,60000;250,40000;981009,73050;707,00000;710,33546
51,40000;250,40000;980984,31377;709,00000;725,08142
51,20000;250,40000;980964,08843;687,00000;714,26755
51,00000;250,40000;980950,95865;644,00000;620,76991
50,80000;250,40000;980928,79049;670,00000;680,18397
50,60000;250,40000;980896,02110;723,00000;729,57041
50,40000;250,40000;980863,20900;749,00000;741,15096
50,20000;250,40000;980858,16108;734,00000;718,98522
50,00000;250,40000;980825,94704;755,00000;763,22917
49,80000;250,40000;980794,52505;854,00000;863,92056
49,60000;250,40000;980705,66647;1143,00000;1167,28931
49,40000;250,40000;980726,44814;971,00000;967,57216
49,20000;250,40000;980732,17859;919,00000;925,80334
49,00000;250,40000;980729,36886;853,00000;860,02349
48,80000;250,40000;980694,51252;837,00000;817,80852
48,60000;250,40000;980682,88970;797,00000;788,57618
48,40000;250,40000;980627,03134;1051,00000;1076,85712
48,20000;250,40000;980485,46936;1626,00000;1507,56659
48,00000;250,40000;980571,64040;1097,00000;1094,52650
47,80000;250,40000;980565,07702;972,00000;870,52069
47,60000;250,40000;980597,50887;816,00000;893,29970
47,40000;250,40000;980524,21948;1023,00000;1009,93343
47,20000;250,40000;980478,69740;1153,00000;1158,21280
47,00000;250,40000;980425,06442;1279,00000;1276,96217
46,80000;250,40000;980247,38397;1988,00000;1850,57460
46,60000;250,40000;980363,68038;1390,00000;1411,47339
46,40000;250,40000;980367,75258;1271,00000;1267,65364
46,20000;250,40000;980358,28793;1251,00000;1281,30572
46,00000;250,40000;980258,22921;1546,00000;1539,97994
45,80000;250,40000;980265,55943;1355,00000;1388,74985
45,60000;250,40000;980215,50407;1495,00000;1440,48677
45,40000;250,40000;980176,01296;1652,00000;1552,35411
